TIME (SECONDS),asi_descent: ALTITUDE (KM),asi_descent: PRESSURE (BARS),asi_descent: TEMPERATURE (KELVINS),asi_descent: DENSITY (KG/M^3),asi_descent: GRAVITY (M/S^2),asi_descent: dz/dt (M/S),asi_descent: dT/dz (KELVINS/KILOMETER),dwe_wind: TEMPERATURE (KELVINS),dwe_wind: PRESSURE (BARS),dwe_wind: WIND (METER SECOND^-1),nep_scatter: PRESSURE (BARS),nep_scatter: 5.8 DEGREES (COUNTS),nep_scatter: 16 DEGREES (COUNTS),nep_scatter: 40 DEGREES (COUNTS),nep_scatter: 70 DEGREES (COUNTS),nep_scatter: 178 DEGREES (COUNTS),nfr_mctcnfdn: A (broad infrared) (W/m^2),nfr_mctcnfdn: B (solar radiation) (W/m^2),nfr_mctcnfdn: C (water absorption) (W/m^2),nfr_mctcnfdn: D (water emission) (W/m^2),nfr_mctcnfdn: E (methane absorption) (W/m^2),nfr_mctcnfdn: F (blind) (W/m^2)
2885.3,-114.672,16.581400000000002,393,1.16922,23.364,-28.84,-1.944,389.12445,16.0113,169.39575,16.49,-1280,-1088,-1408,-1344,-832,3.1795,3.5321249999999997,38.053875,15.876375000000001,5.123,0
2890.3,-114.723,16.5956,393,1.16993,23.364,-28.86,-1.944,389.271,16.0316,169.3963,16.52,-1280,-1120,-1408,-1344,-848,3.189,3.61475,37.95225,15.94125,5.2010000000000005,0
2893.3,-114.774,16.6098,393,1.17064,23.364,-28.88,-1.944,389.36873333333335,16.045133333333332,169.39679999999998,16.55,-1280,-1152,-1408,-1344,-864,3.1985,3.697375,37.850625,16.006125,5.279,0
2894.2,-114.82499999999999,16.624,394,1.1713500000000001,23.364,-28.9,-1.944,389.4664666666667,16.058666666666667,169.3973,16.564,-1280,-1165,-1408,-1344,-845,3.208,3.78,37.749,16.071,5.357,0
2895.7,-114.87599999999999,16.6382,394,1.17206,23.364,-28.92,-1.944,389.5642,16.0722,169.3978,16.578,-1280,-1178,-1408,-1344,-826,3.231,3.4349999999999996,39.22,15.847000000000001,5.29,0
2898.8,-114.92699999999999,16.6524,394,1.17277,23.364,-28.94,-1.944,389.71075,16.09265,169.3987,16.592000000000002,-1280,-1190,-1408,-1344,-806,3.254,3.09,40.691,15.623,5.223,0
2901.0,-114.978,16.6666,394,1.17348,23.364,-28.96,-1.944,389.8573,16.1131,169.3996,16.606,-1280,-1203,-1408,-1344,-787,3.167,2.97525,41.3385,15.434999999999999,5.14175,0
2901.3,-115.029,16.6808,394,1.17419,23.364,-28.98,-1.944,389.931325,16.123375,169.400175,16.62,-1280,-1216,-1408,-1344,-768,3.08,2.8605,41.986000000000004,15.247,5.060499999999999,0
2903.3,-115.08,16.695,394,1.1749,23.364,-29.0,-1.944,390.00535,16.13365,169.40075000000002,16.635,-1296,-1248,-1408,-1344,-772,2.9930000000000003,2.7457499999999997,42.6335,15.059000000000001,4.9792499999999995,0
2904.8,-115.13777777777777,16.71088888888889,394,1.1756777777777778,23.364,-29.0,-1.9441111111111111,390.07937499999997,16.143925,169.401325,16.65,-1312,-1280,-1408,-1344,-776,2.906,2.631,43.281,14.871,4.898,0
2906.3,-115.19555555555556,16.726777777777777,394,1.1764555555555556,23.364,-29.0,-1.9442222222222223,390.1534,16.1542,169.4019,16.665,-1328,-1312,-1408,-1344,-780,3.158666666666667,2.4916666666666667,43.184,15.209,4.952333333333333,0
2909.3,-115.25333333333333,16.74266666666667,394,1.1772333333333334,23.364,-29.0,-1.9443333333333332,390.253,16.168033333333334,169.4028,16.68,-1344,-1344,-1408,-1344,-784,3.4113333333333333,2.352333333333333,43.087,15.547,5.006666666666667,0
2910.8,-115.3111111111111,16.758555555555557,394,1.1780111111111111,23.364,-29.0,-1.9444444444444444,390.3526,16.181866666666664,169.4037,16.694,-1344,-1344,-1408,-1344,-810,3.664,2.213,42.99,15.885,5.061,0
2911.7,-115.36888888888889,16.774444444444445,395,1.1787888888888889,23.364,-29.0,-1.9445555555555556,390.4522,16.1957,169.4046,16.708,-1344,-1344,-1408,-1344,-835,2.912,1.9835,45.790000000000006,15.7875,4.846,0
2916.8,-115.42666666666666,16.790333333333333,395,1.1795666666666667,23.364,-29.0,-1.9446666666666668,390.60165,16.2165,169.40615,16.722,-1344,-1344,-1408,-1344,-861,2.16,1.754,48.59,15.69,4.631,0
2917.0,-115.48444444444443,16.806222222222225,395,1.1803444444444444,23.364,-29.0,-1.9447777777777777,390.7511,16.2373,169.4077,16.736,-1344,-1344,-1408,-1344,-886,2.2028000000000003,1.8896,47.8504,15.727599999999999,4.808,0
2917.3,-115.54222222222222,16.822111111111113,395,1.1811222222222222,23.364,-29.0,-1.944888888888889,390.8507333333333,16.2512,169.40886666666668,16.75,-1344,-1344,-1408,-1344,-912,2.2456,2.0252,47.110800000000005,15.7652,4.985,0
2919.9,-115.6,16.838,395,1.1819,23.364,-29.0,-1.945,390.9503666666667,16.2651,169.41003333333333,16.765,-1344,-1344,-1424,-1344,-904,2.2884,2.1608,46.3712,15.8028,5.162,0
2922.3,-115.65666666666667,16.854,395,1.1826999999999999,23.36411111111111,-29.011111111111113,-1.944888888888889,391.05,16.279,169.4112,16.78,-1344,-1344,-1440,-1344,-896,2.3312,2.2964,45.631600000000006,15.8404,5.339,0
2922.8,-115.71333333333332,16.87,395,1.1835,23.36422222222222,-29.022222222222222,-1.9447777777777777,391.1496,16.2929,169.4125,16.794999999999998,-1344,-1344,-1456,-1344,-888,2.374,2.432,44.892,15.878,5.516,0
2925.3,-115.77,16.886,395,1.1843,23.364333333333335,-29.033333333333335,-1.9446666666666668,391.2492,16.3068,169.4138,16.81,-1344,-1344,-1472,-1344,-880,2.42,2.2836666666666665,45.645,15.553666666666667,5.369,0
2927.7,-115.82666666666667,16.902,395,1.1851,23.364444444444445,-29.044444444444444,-1.9445555555555556,391.3488,16.3207,169.4151,16.825,-1344,-1360,-1456,-1344,-860,2.466,2.1353333333333335,46.398,15.229333333333333,5.222,0
2928.8,-115.88333333333333,16.918,396,1.1859,23.364555555555555,-29.055555555555557,-1.9444444444444444,391.49825,16.34165,169.41725,16.84,-1344,-1376,-1440,-1344,-840,2.512,1.987,47.151,14.905,5.075,0
2933.0,-115.94,16.934,396,1.1867,23.364666666666665,-29.066666666666666,-1.9443333333333332,391.6477,16.3626,169.4194,16.855,-1344,-1392,-1424,-1344,-820,2.840666666666667,1.7146666666666668,46.271,15.183666666666666,4.875333333333334,0
2933.3,-115.99666666666667,16.95,396,1.1875,23.36477777777778,-29.07777777777778,-1.9442222222222223,391.72235,16.373075,169.4206,16.87,-1344,-1408,-1408,-1344,-800,3.1693333333333333,1.4423333333333335,45.391000000000005,15.462333333333333,4.675666666666666,0
2934.8,-116.05333333333333,16.966,396,1.1883000000000001,23.36488888888889,-29.08888888888889,-1.9441111111111111,391.797,16.38355,169.42180000000002,16.887500000000003,-1344,-1408,-1408,-1328,-808,3.498,1.17,44.511,15.741,4.476,0
2938.1,-116.11,16.982,396,1.1891,23.365,-29.1,-1.944,391.87165,16.394025,169.423,16.905,-1344,-1408,-1408,-1312,-816,3.4532000000000003,1.2502,44.601800000000004,15.9088,4.6552,0
2938.3,-116.16666666666667,16.998,396,1.189888888888889,23.365,-29.011111111111113,-1.944,391.9463,16.4045,169.4242,16.9225,-1344,-1408,-1408,-1296,-824,3.4084000000000003,1.3304,44.692600000000006,16.0766,4.8344,0
2941.3,-116.22333333333333,17.014,396,1.1906777777777777,23.365,-28.922222222222224,-1.944,392.0935,16.42515,169.42675000000003,16.94,-1344,-1408,-1408,-1280,-832,3.3636,1.4105999999999999,44.7834,16.2444,5.0136,0
2943.7,-116.28,17.03,396,1.1914666666666667,23.365,-28.833333333333336,-1.944,392.2407,16.4458,169.4293,16.955000000000002,-1344,-1408,-1408,-1280,-820,3.3188,1.4908,44.8742,16.4122,5.1928,0
2948.2,-116.33666666666667,17.046,396,1.1922555555555556,23.365,-28.744444444444447,-1.944,392.38725,16.466450000000002,169.43200000000002,16.97,-1344,-1408,-1408,-1280,-808,3.274,1.571,44.965,16.58,5.372,0
2949.0,-116.39333333333333,17.062,397,1.1930444444444444,23.365,-28.655555555555555,-1.944,392.5338,16.4871,169.4347,16.985,-1344,-1408,-1408,-1280,-796,3.3886666666666665,1.287,46.038333333333334,15.903333333333332,5.129666666666666,0
2949.3,-116.45,17.078,397,1.1938333333333333,23.365,-28.566666666666666,-1.944,392.6312,16.500866666666667,169.43666666666667,17.0,-1344,-1408,-1408,-1280,-784,3.5033333333333334,1.0030000000000001,47.11166666666667,15.226666666666667,4.887333333333333,0
2952.8,-116.50666666666667,17.094,397,1.1946222222222223,23.365,-28.477777777777778,-1.944,392.72860000000003,16.514633333333336,169.4386333333333,17.015,-1344,-1424,-1408,-1280,-780,3.618,0.719,48.185,14.55,4.645,0
2954.3,-116.56333333333333,17.11,397,1.195411111111111,23.365,-28.38888888888889,-1.944,392.826,16.5284,169.4406,17.03,-1344,-1440,-1408,-1280,-776,3.8747499999999997,0.5642499999999999,47.622,14.619,4.505,0
2956.2,-116.62,17.126,397,1.1962,23.365,-28.3,-1.944,392.89907500000004,16.538725,169.44215,17.044999999999998,-1344,-1456,-1408,-1280,-772,4.1315,0.4095,47.059,14.688,4.365,0
2957.3,-116.672,17.140500000000003,397,1.19691,23.365099999999998,-28.330000000000002,-1.9441,392.97215,16.54905,169.44369999999998,17.06,-1344,-1472,-1408,-1280,-768,4.388249999999999,0.25475,46.496,14.757000000000001,4.225,0
2958.8,-116.724,17.155,397,1.19762,23.365199999999998,-28.36,-1.9442,393.04522499999996,16.559375000000003,169.44525,17.073999999999998,-1344,-1472,-1408,-1280,-752,4.645,0.1,45.933,14.826,4.085,0
2959.7,-116.77600000000001,17.1695,397,1.19833,23.365299999999998,-28.39,-1.9443,393.1183,16.5697,169.4468,17.087999999999997,-1344,-1472,-1408,-1280,-736,4.6305,0.32200000000000006,43.876000000000005,14.838000000000001,4.5135000000000005,0
2964.8,-116.828,17.184,397,1.1990399999999999,23.365399999999998,-28.42,-1.9444,393.26604999999995,16.59065,169.4502,17.102,-1344,-1472,-1408,-1280,-720,4.616,0.544,41.819,14.85,4.942,0
2965.0,-116.88,17.198500000000003,398,1.19975,23.365499999999997,-28.450000000000003,-1.9445,393.4138,16.6116,169.4536,17.116,-1344,-1472,-1408,-1280,-704,5.1499999999999995,0.25350000000000006,41.61775,15.04325,4.8375,0
2965.3,-116.932,17.213,398,1.20046,23.3656,-28.48,-1.9446,393.56155,16.6326,169.4572,17.13,-1344,-1472,-1408,-1280,-688,5.683999999999999,-0.03699999999999992,41.4165,15.2365,4.7330000000000005,0
2970.3,-116.98400000000001,17.2275,398,1.20117,23.3657,-28.51,-1.9447,393.7093,16.6536,169.4608,17.15,-1344,-1472,-1408,-1280,-704,6.218,-0.3274999999999999,41.215250000000005,15.429749999999999,4.6285,0
2970.8,-117.036,17.242,398,1.20188,23.3658,-28.540000000000003,-1.9448,393.78297499999996,16.6641,169.462675,17.17,-1344,-1472,-1408,-1280,-720,6.752,-0.618,41.014,15.623,4.524,0
2973.3,-117.088,17.256500000000003,398,1.20259,23.3659,-28.57,-1.9449,393.85665,16.674599999999998,169.46455,17.19,-1344,-1472,-1408,-1280,-736,6.24975,-0.581,41.9365,15.32775,4.392,0
2974.4,-117.14,17.271,398,1.2033,23.366,-28.6,-1.945,393.93032500000004,16.6851,169.46642500000002,17.204,-1344,-1472,-1408,-1267,-704,5.7475000000000005,-0.544,42.859,15.032499999999999,4.26,0
2975.7,-117.191,17.285700000000002,398,1.20402,23.366,-28.61,-1.945,394.004,16.6956,169.4683,17.218,-1344,-1472,-1408,-1254,-672,5.24525,-0.507,43.7815,14.73725,4.128,0
2976.8,-117.242,17.3004,398,1.20474,23.366,-28.62,-1.945,394.14925000000005,16.716299999999997,169.47225,17.232000000000003,-1344,-1472,-1408,-1242,-640,4.743,-0.47,44.704,14.442,3.996,0
2981.0,-117.293,17.3151,398,1.20546,23.366,-28.630000000000003,-1.945,394.2945,16.737,169.4762,17.246000000000002,-1344,-1472,-1408,-1229,-608,5.183,-0.21300000000000002,42.074,14.243,4.335,0
2981.3,-117.34400000000001,17.3298,398,1.20618,23.366,-28.64,-1.945,394.3911,16.750799999999998,169.47893333333334,17.26,-1344,-1472,-1408,-1216,-576,5.623,0.04399999999999993,39.444,14.044,4.6739999999999995,0
2982.8,-117.395,17.3445,398,1.2069,23.366,-28.65,-1.945,394.4877,16.7646,169.48166666666665,17.275000000000002,-1344,-1472,-1408,-1216,-604,6.063,0.301,36.814,13.845,5.013,0
2986.3,-117.446,17.3592,399,1.20762,23.366,-28.66,-1.945,394.5843,16.7784,169.4844,17.29,-1344,-1472,-1408,-1216,-632,5.734999999999999,0.015500000000000014,37.14,14.688,4.8155,0
2988.8,-117.497,17.3739,399,1.20834,23.366,-28.67,-1.945,394.6809,16.792233333333336,169.4873,17.305,-1344,-1472,-1408,-1216,-660,5.407,-0.27,37.466,15.531,4.618,0
2989.3,-117.548,17.3886,399,1.20906,23.366,-28.68,-1.945,394.7775,16.806066666666666,169.4902,17.32,-1344,-1472,-1408,-1216,-688,5.93825,-0.507,37.08025,15.20925,4.503,0
2991.7,-117.599,17.403299999999998,399,1.2097799999999999,23.366,-28.689999999999998,-1.945,394.8741,16.8199,169.4931,17.334,-1344,-1485,-1408,-1216,-682,6.4695,-0.744,36.694500000000005,14.8875,4.388,0
2992.5,-117.65,17.418,399,1.2105,23.366,-28.7,-1.945,394.9718,16.833933333333334,169.49616666666665,17.348,-1344,-1498,-1408,-1216,-675,7.00075,-0.981,36.30875,14.56575,4.273000000000001,0
2994.8,-117.72428571428571,17.439,399,1.2115285714285713,23.366,-28.714285714285715,-1.945,395.0695,16.847966666666665,169.49923333333334,17.362000000000002,-1344,-1510,-1408,-1216,-669,7.532,-1.218,35.923,14.244,4.158,0
2997.0,-117.79857142857144,17.46,399,1.2125571428571429,23.366,-28.728571428571428,-1.945,395.1672,16.862,169.5023,17.376,-1344,-1523,-1408,-1216,-662,7.317,-1.342,36.202444444444446,13.966666666666667,4.101111111111112,0
2997.3,-117.87285714285714,17.481,399,1.2135857142857143,23.366,-28.742857142857144,-1.945,395.31489999999997,16.883249999999997,169.50715,17.39,-1344,-1536,-1408,-1216,-656,7.102,-1.466,36.48188888888889,13.689333333333334,4.044222222222222,0
3002.3,-117.94714285714286,17.502,400,1.2146142857142856,23.366,-28.757142857142856,-1.945,395.4626,16.9045,169.512,17.42,-1344,-1536,-1376,-1216,-616,6.8870000000000005,-1.59,36.76133333333333,13.411999999999999,3.9873333333333334,0
3005.3,-118.02142857142857,17.523,400,1.215642857142857,23.366,-28.771428571428572,-1.945,395.6104,16.9258,169.51704999999998,17.45,-1344,-1536,-1344,-1216,-576,6.672000000000001,-1.714,37.04077777777778,13.134666666666666,3.9304444444444444,0
3007.7,-118.0957142857143,17.544,400,1.2166714285714286,23.366,-28.785714285714285,-1.945,395.7582,16.9471,169.5221,17.465,-1344,-1536,-1344,-1216,-592,6.457,-1.838,37.32022222222223,12.857333333333333,3.873555555555556,0
3010.6,-118.17,17.565,400,1.2177,23.366,-28.8,-1.945,395.90594999999996,16.9684,169.52735,17.48,-1344,-1536,-1344,-1216,-608,6.242,-1.962,37.59966666666667,12.58,3.816666666666667,0
3013.0,-118.22666666666667,17.581444444444447,400,1.218511111111111,23.36611111111111,-28.766666666666666,-1.945,396.0537,16.9897,169.5326,17.495,-1344,-1536,-1344,-1216,-624,6.027,-2.086,37.879111111111115,12.302666666666665,3.759777777777778,0
3013.3,-118.28333333333333,17.59788888888889,400,1.2193222222222222,23.366222222222223,-28.733333333333334,-1.945,396.1522,17.003833333333333,169.53623333333334,17.51,-1344,-1536,-1344,-1216,-640,5.812,-2.21,38.15855555555556,12.025333333333332,3.702888888888889,0
3014.2,-118.34,17.614333333333335,400,1.2201333333333333,23.366333333333333,-28.7,-1.945,396.2507,17.017966666666666,169.53986666666665,17.5275,-1344,-1536,-1360,-1216,-632,5.597,-2.334,38.438,11.748,3.646,0
3018.3,-118.39666666666668,17.63077777777778,400,1.2209444444444444,23.366444444444443,-28.666666666666668,-1.945,396.3492,17.0321,169.5435,17.545,-1344,-1536,-1376,-1216,-624,6.599,-2.6825,37.3835,12.7625,3.6470000000000002,0
3018.8,-118.45333333333333,17.647222222222222,401,1.2217555555555557,23.366555555555557,-28.633333333333333,-1.945,396.44753333333335,17.0463,169.54726666666667,17.5625,-1344,-1536,-1392,-1216,-616,7.601,-3.031,36.329,13.777,3.648,0
3021.3,-118.51,17.663666666666668,401,1.2225666666666668,23.366666666666667,-28.6,-1.945,396.54586666666665,17.0605,169.55103333333332,17.58,-1344,-1536,-1408,-1216,-608,7.576333333333333,-3.2453333333333334,36.12766666666667,13.200999999999999,3.5183333333333335,0
3023.7,-118.56666666666668,17.680111111111113,401,1.223377777777778,23.366777777777777,-28.566666666666666,-1.945,396.6442,17.0747,169.5548,17.592,-1344,-1536,-1408,-1216,-611,7.551666666666667,-3.4596666666666667,35.92633333333333,12.625,3.3886666666666665,0
3024.8,-118.62333333333333,17.696555555555555,401,1.224188888888889,23.36688888888889,-28.533333333333335,-1.945,396.73923333333335,17.0884,169.5586,17.604,-1344,-1536,-1408,-1216,-614,7.527,-3.674,35.725,12.049,3.259,0
3028.7,-118.68,17.713,401,1.225,23.367,-28.5,-1.945,396.8342666666667,17.1021,169.5624,17.616,-1344,-1536,-1408,-1216,-618,7.30825,-3.889,35.86525,12.096,3.15,0
3029.0,-118.72727272727273,17.726545454545455,401,1.2256545454545456,23.367,-28.418181818181818,-1.9451818181818183,396.9293,17.1158,169.5662,17.628,-1344,-1536,-1408,-1216,-621,7.0895,-4.104,36.0055,12.143,3.041,0
3029.3,-118.77454545454546,17.74009090909091,401,1.226309090909091,23.367,-28.336363636363636,-1.9453636363636364,397.0217,17.129133333333332,169.57,17.64,-1344,-1536,-1408,-1216,-624,6.87075,-4.319,36.14575,12.19,2.932,0
3030.8,-118.82181818181819,17.753636363636364,401,1.2269636363636365,23.367,-28.254545454545454,-1.9455454545454547,397.1141,17.142466666666667,169.5738,17.6575,-1344,-1536,-1408,-1216,-612,6.652,-4.534,36.286,12.237,2.823,0
3034.3,-118.86909090909091,17.767181818181818,401,1.227618181818182,23.367,-28.172727272727272,-1.9457272727272727,397.2065,17.1558,169.5776,17.675,-1344,-1536,-1408,-1216,-600,7.608499999999999,-4.2795000000000005,33.956,12.179,2.931,0
3036.8,-118.91636363636364,17.780727272727272,401,1.2282727272727274,23.367,-28.09090909090909,-1.945909090909091,397.2984,17.16913333333333,169.5815,17.692500000000003,-1344,-1536,-1408,-1216,-588,8.565,-4.025,31.626,12.121,3.039,0
3037.3,-118.96363636363637,17.794272727272727,402,1.2289272727272726,23.367,-28.00909090909091,-1.946090909090909,397.39029999999997,17.182466666666667,169.5854,17.71,-1344,-1536,-1408,-1216,-576,8.492333333333333,-4.474666666666667,31.887,12.329666666666666,2.8373333333333335,0
3039.7,-119.0109090909091,17.80781818181818,402,1.229581818181818,23.367,-27.92727272727273,-1.9462727272727274,397.4822,17.1958,169.5893,17.725,-1360,-1552,-1408,-1216,-588,8.419666666666666,-4.924333333333333,32.147999999999996,12.538333333333334,2.635666666666667,0
3042.8,-119.05818181818182,17.821363636363635,402,1.2302363636363636,23.367,-27.845454545454547,-1.9464545454545454,397.62005,17.2158,169.59535,17.740000000000002,-1376,-1568,-1408,-1216,-600,8.347,-5.374,32.409,12.747,2.434,0
3045.0,-119.10545454545455,17.83490909090909,402,1.230890909090909,23.367,-27.763636363636365,-1.9466363636363637,397.7579,17.2358,169.6014,17.755,-1392,-1584,-1408,-1216,-612,8.65175,-5.35175,31.921999999999997,12.376249999999999,2.431,0
3045.3,-119.15272727272728,17.848454545454544,402,1.2315454545454545,23.367,-27.681818181818183,-1.9468181818181818,397.8271,17.245875,169.60455000000002,17.77,-1408,-1600,-1408,-1216,-624,8.9565,-5.3294999999999995,31.435,12.0055,2.428,0
3046.9,-119.2,17.862,402,1.2322,23.367,-27.6,-1.947,397.8963,17.25595,169.60770000000002,17.7875,-1392,-1600,-1408,-1216,-624,9.26125,-5.30725,30.948,11.63475,2.4250000000000003,0
3048.8,-119.26375,17.880625,402,1.2331125,23.367,-27.637500000000003,-1.947,397.9655,17.266025,169.61085,17.805,-1376,-1600,-1408,-1216,-624,9.566,-5.285,30.461,11.264,2.422,0
3050.3,-119.3275,17.89925,402,1.234025,23.367,-27.675,-1.947,398.0347,17.2761,169.614,17.822499999999998,-1360,-1600,-1408,-1216,-624,9.417666666666667,-5.7796666666666665,31.336,11.322,2.1473333333333335,0
3053.3,-119.39125,17.917875,402,1.2349375,23.367,-27.7125,-1.947,398.12826666666666,17.2898,169.6184,17.84,-1344,-1600,-1408,-1216,-624,9.269333333333334,-6.274333333333334,32.211,11.38,1.872666666666667,0
3054.8,-119.455,17.9365,402,1.2358500000000001,23.367,-27.75,-1.947,398.22183333333334,17.3035,169.62279999999998,17.855,-1360,-1600,-1392,-1216,-644,9.121,-6.769,33.086,11.438,1.598,0
3055.7,-119.51875,17.955125,403,1.2367625,23.367,-27.7875,-1.947,398.3154,17.3172,169.6272,17.869999999999997,-1376,-1600,-1376,-1216,-664,8.912166666666668,-6.78,32.86083333333333,11.371166666666667,1.7268333333333334,0
3061.0,-119.5825,17.97375,403,1.237675,23.367,-27.825,-1.947,398.5965,17.3586,169.6408,17.884999999999998,-1392,-1600,-1360,-1216,-684,8.703333333333333,-6.791,32.635666666666665,11.304333333333334,1.8556666666666668,0
3061.3,-119.64625,17.992375,403,1.2385875,23.367,-27.862499999999997,-1.947,398.6902,17.3724,169.6455,17.9,-1408,-1600,-1344,-1216,-704,8.4945,-6.8020000000000005,32.4105,11.2375,1.9845000000000002,0
3065.7,-119.71,18.011,403,1.2395,23.367,-27.9,-1.947,398.78389999999996,17.3862,169.6502,17.917499999999997,-1408,-1600,-1360,-1216,-692,8.285666666666668,-6.813,32.18533333333333,11.170666666666667,2.1133333333333333,0
3066.3,-119.75636363636363,18.024727272727272,403,1.2401636363636364,23.36709090909091,-27.87272727272727,-1.947,398.8776,17.4,169.6549,17.935,-1408,-1600,-1376,-1216,-680,8.076833333333333,-6.824,31.960166666666666,11.103833333333334,2.242166666666667,0
3068.2,-119.80272727272727,18.038454545454545,403,1.2408272727272727,23.36718181818182,-27.845454545454544,-1.947,398.9703,17.4136,169.65963333333332,17.9525,-1408,-1600,-1392,-1216,-668,7.868,-6.835,31.735,11.037,2.371,0
3069.3,-119.8490909090909,18.05218181818182,403,1.2414909090909092,23.367272727272727,-27.818181818181817,-1.947,399.063,17.4272,169.66436666666667,17.97,-1408,-1600,-1408,-1216,-656,7.955,-7.049,31.727999999999998,11.296000000000001,2.1406666666666667,0
3071.7,-119.89545454545454,18.06590909090909,403,1.2421545454545455,23.367363636363635,-27.79090909090909,-1.947,399.1557,17.4408,169.6691,17.985,-1408,-1600,-1392,-1200,-668,8.042,-7.263,31.721,11.555,1.9103333333333332,0
