    0.4790,    0.6686,    0.6686,    0.6686,    0.6686                        
    0.4800,    0.6706,    0.6706,    0.6706,    0.6706                        
    0.4810,    0.6721,    0.6721,    0.6721,    0.6721                        
    0.4820,    0.6736,    0.6736,    0.6736,    0.6736                        
    0.4830,    0.6752,    0.6752,    0.6752,    0.6752                        
    0.4840,    0.6767,    0.6767,    0.6767,    0.6767                        
    0.4850,    0.6782,    0.6782,    0.6782,    0.6782                        
    0.4860,    0.6797,    0.6797,    0.6797,    0.6797                        
    0.4870,    0.6812,    0.6812,    0.6812,    0.6812                        
    0.4880,    0.6827,    0.6827,    0.6827,    0.6827                        
    0.4890,    0.6842,    0.6842,    0.6842,    0.6842                        
    0.4900,    0.6858,    0.6858,    0.6858,    0.6858                        
    0.4910,    0.6871,    0.6871,    0.6871,    0.6871                        
    0.4920,    0.6885,    0.6885,    0.6885,    0.6885                        
    0.4930,    0.6898,    0.6898,    0.6898,    0.6898                        
    0.4940,    0.6912,    0.6912,    0.6912,    0.6912                        
    0.4950,    0.6925,    0.6925,    0.6925,    0.6925                        
    0.4960,    0.6939,    0.6939,    0.6939,    0.6939                        
    0.4970,    0.6952,    0.6952,    0.6952,    0.6952                        
    0.4980,    0.6966,    0.6966,    0.6966,    0.6966                        
    0.4990,    0.6979,    0.6979,    0.6979,    0.6979                        
    0.5000,    0.6993,    0.6993,    0.6993,    0.6993                        
    0.5010,    0.7010,    0.7010,    0.7010,    0.7010                        
    0.5020,    0.7028,    0.7028,    0.7028,    0.7028                        
    0.5030,    0.7045,    0.7045,    0.7045,    0.7045                        
    0.5040,    0.7063,    0.7063,    0.7063,    0.7063                        
    0.5050,    0.7080,    0.7080,    0.7080,    0.7080                        
    0.5060,    0.7097,    0.7097,    0.7097,    0.7097                        
    0.5070,    0.7115,    0.7115,    0.7115,    0.7115                        
    0.5080,    0.7132,    0.7132,    0.7132,    0.7132                        
    0.5090,    0.7150,    0.7150,    0.7150,    0.7150                        
    0.5100,    0.7167,    0.7167,    0.7167,    0.7167                        
    0.5110,    0.7175,    0.7175,    0.7175,    0.7175                        
    0.5120,    0.7182,    0.7182,    0.7182,    0.7182                        
    0.5130,    0.7190,    0.7190,    0.7190,    0.7190                        
    0.5140,    0.7198,    0.7198,    0.7198,    0.7198                        
    0.5150,    0.7205,    0.7205,    0.7205,    0.7205                        
    0.5160,    0.7213,    0.7213,    0.7213,    0.7213                        
    0.5170,    0.7220,    0.7220,    0.7220,    0.7220                        
    0.5180,    0.7228,    0.7228,    0.7228,    0.7228                        
    0.5190,    0.7236,    0.7236,    0.7236,    0.7236                        
    0.5200,    0.7243,    0.7243,    0.7243,    0.7243                        
    0.5210,    0.7251,    0.7251,    0.7251,    0.7251                        
    0.5220,    0.7259,    0.7259,    0.7259,    0.7259                        
    0.5230,    0.7267,    0.7267,    0.7267,    0.7267                        
    0.5240,    0.7274,    0.7274,    0.7274,    0.7274                        
    0.5250,    0.7282,    0.7282,    0.7282,    0.7282                        
    0.5260,    0.7290,    0.7290,    0.7290,    0.7290                        
    0.5270,    0.7298,    0.7298,    0.7298,    0.7298                        
    0.5280,    0.7305,    0.7305,    0.7305,    0.7305                        
    0.5290,    0.7313,    0.7313,    0.7313,    0.7313                        
    0.5300,    0.7321,    0.7321,    0.7321,    0.7321                        
    0.5310,    0.7335,    0.7335,    0.7335,    0.7335                        
    0.5320,    0.7349,    0.7349,    0.7349,    0.7349                        
    0.5330,    0.7362,    0.7362,    0.7362,    0.7362                        
    0.5340,    0.7376,    0.7376,    0.7376,    0.7376                        
    0.5350,    0.7390,    0.7390,    0.7390,    0.7390                        
    0.5360,    0.7404,    0.7404,    0.7404,    0.7404                        
    0.5370,    0.7418,    0.7418,    0.7418,    0.7418                        
    0.5380,    0.7432,    0.7432,    0.7432,    0.7432                        
    0.5390,    0.7445,    0.7445,    0.7445,    0.7445                        
    0.5400,    0.7459,    0.7459,    0.7459,    0.7459                        
    0.5410,    0.7474,    0.7474,    0.7474,    0.7474                        
    0.5420,    0.7488,    0.7488,    0.7488,    0.7488                        
    0.5430,    0.7502,    0.7502,    0.7502,    0.7502                        
    0.5440,    0.7516,    0.7516,    0.7516,    0.7516                        
    0.5450,    0.7531,    0.7531,    0.7531,    0.7531                        
    0.5460,    0.7545,    0.7545,    0.7545,    0.7545                        
    0.5470,    0.7559,    0.7559,    0.7559,    0.7559                        
    0.5480,    0.7573,    0.7573,    0.7573,    0.7573                        
    0.5490,    0.7588,    0.7588,    0.7588,    0.7588                        
    0.5500,    0.7602,    0.7602,    0.7602,    0.7602                        
    0.5510,    0.7612,    0.7612,    0.7612,    0.7612                        
    0.5520,    0.7623,    0.7623,    0.7623,    0.7623                        
    0.5530,    0.7633,    0.7633,    0.7633,    0.7633                        
    0.5540,    0.7644,    0.7644,    0.7644,    0.7644                        
    0.5550,    0.7654,    0.7654,    0.7654,    0.7654                        
    0.5560,    0.7665,    0.7665,    0.7665,    0.7665                        
    0.5570,    0.7675,    0.7675,    0.7675,    0.7675                        
    0.5580,    0.7686,    0.7686,    0.7686,    0.7686                        
    0.5590,    0.7696,    0.7696,    0.7696,    0.7696                        
    0.5600,    0.7706,    0.7706,    0.7706,    0.7706                        
    0.5610,    0.7716,    0.7716,    0.7716,    0.7716                        
    0.5620,    0.7725,    0.7725,    0.7725,    0.7725                        
    0.5630,    0.7735,    0.7735,    0.7735,    0.7735                        
    0.5640,    0.7744,    0.7744,    0.7744,    0.7744                        
    0.5650,    0.7754,    0.7754,    0.7754,    0.7754                        
    0.5660,    0.7763,    0.7763,    0.7763,    0.7763                        
    0.5670,    0.7773,    0.7773,    0.7773,    0.7773                        
    0.5680,    0.7782,    0.7782,    0.7782,    0.7782                        
    0.5690,    0.7792,    0.7792,    0.7792,    0.7792                        
    0.5700,    0.7801,    0.7801,    0.7801,    0.7801                        
    0.5710,    0.7812,    0.7812,    0.7812,    0.7812                        
    0.5720,    0.7823,    0.7823,    0.7823,    0.7823                        
    0.5730,    0.7834,    0.7834,    0.7834,    0.7834                        
    0.5740,    0.7845,    0.7845,    0.7845,    0.7845                        
    0.5750,    0.7856,    0.7856,    0.7856,    0.7856                        
    0.5760,    0.7866,    0.7866,    0.7866,    0.7866                        
    0.5770,    0.7877,    0.7877,    0.7877,    0.7877                        
    0.5780,    0.7888,    0.7888,    0.7888,    0.7888                        
    0.5790,    0.7899,    0.7899,    0.7899,    0.7899                        
    0.5800,    0.7910,    0.7910,    0.7910,    0.7910                        
    0.5810,    0.7908,    0.7908,    0.7908,    0.7908                        
    0.5820,    0.7906,    0.7906,    0.7906,    0.7906                        
    0.5830,    0.7904,    0.7904,    0.7904,    0.7904                        
    0.5840,    0.7902,    0.7902,    0.7902,    0.7902                        
