   5,   11,  672.75,    2.008,   -1.082,    0.905,    1.017,   -0.554,    0.000         
   5,   12,  678.75,    2.062,   -1.082,    0.883,    1.006,   -0.527,    0.000         
   5,   13,  684.75,    2.074,   -1.042,    0.922,    0.932,   -0.524,    0.000         
   5,   14,  690.75,    1.967,   -0.986,    0.920,    0.965,   -0.507,    0.000         
   5,   15,  696.75,    2.076,   -0.983,    0.928,    0.963,   -0.504,    0.000         
   5,   16,  702.75,    1.960,   -0.992,    0.975,    0.974,   -0.483,    0.000         
   5,   17,  708.75,    2.118,   -0.992,    0.928,    0.937,   -0.509,    0.000         
   5,   18,  714.75,    1.975,   -0.915,    1.000,    0.947,   -0.449,    0.000         
   6,    1,  734.25,    1.922,   -0.941,    1.048,    0.940,   -0.382,    0.000         
   6,    2,  738.75,    1.946,   -0.841,    1.069,    0.946,   -0.402,    0.000         
   6,    3,  744.75,    1.925,   -0.857,    1.098,    0.887,   -0.424,    0.000         
   6,    4,  750.75,    2.012,   -0.867,    1.047,    0.928,   -0.403,    0.000         
   6,    5,  756.75,    1.965,   -0.843,    1.115,    0.927,   -0.344,    0.000         
   6,    6,  762.75,    1.988,   -0.873,    1.145,    0.901,   -0.369,    0.000         
   6,    7,  768.75,    1.954,   -0.871,    1.165,    0.933,   -0.371,    0.000         
   6,    8,  774.75,    1.989,   -0.797,    1.193,    0.887,   -0.343,    0.000         
   6,   10,  788.25,    1.946,   -0.794,    1.194,    0.847,   -0.293,    0.000         
   6,   11,  792.75,    1.968,   -0.818,    1.281,    0.863,   -0.298,    0.000         
   6,   12,  798.75,    1.941,   -0.801,    1.211,    0.833,   -0.311,    0.000         
   6,   13,  804.75,    1.950,   -0.795,    1.338,    0.846,   -0.312,    0.000         
   6,   14,  810.75,    1.925,   -0.752,    1.346,    0.842,   -0.272,    0.000         
   6,   15,  816.75,    1.969,   -0.761,    1.311,    0.813,   -0.268,    0.000         
   6,   16,  822.75,    2.037,   -0.716,    1.314,    0.742,   -0.313,    0.000         
   6,   17,  828.75,    1.965,   -0.687,    1.380,    0.735,   -0.297,    0.000         
   6,   18,  834.75,    1.973,   -0.706,    1.407,    0.762,   -0.322,    0.000         
   7,    1,  854.25,    1.982,   -0.699,    1.480,    0.703,   -0.256,    0.000         
   7,    2,  858.75,    1.989,   -0.713,    1.523,    0.656,   -0.272,    0.000         
   7,    3,  864.75,    2.008,   -0.710,    1.500,    0.654,   -0.255,    0.000         
   7,    4,  870.75,    1.857,   -0.657,    1.503,    0.650,   -0.235,    0.000         
   7,    5,  876.75,    1.933,   -0.733,    1.530,    0.661,   -0.263,    0.000         
   7,    6,  882.75,    1.823,   -0.640,    1.544,    0.672,   -0.238,    0.000         
   7,    7,  888.75,    1.717,   -0.571,    1.597,    0.650,   -0.163,    0.000         
   7,    8,  894.75,    1.893,   -0.644,    1.617,    0.661,   -0.243,    0.000         
   7,   10,  908.25,    1.839,   -0.576,    1.626,    0.661,   -0.170,    0.000         
   7,   11,  912.75,    1.863,   -0.643,    1.641,    0.618,   -0.214,    0.000         
   7,   12,  918.75,    2.007,   -0.663,    1.604,    0.606,   -0.196,    0.000         
   7,   13,  924.75,    1.905,   -0.596,    1.615,    0.606,   -0.174,    0.000         
   7,   14,  930.75,    1.886,   -0.596,    1.596,    0.615,   -0.201,    0.000         
   7,   15,  936.75,    1.754,   -0.571,    1.666,    0.616,   -0.134,    0.000         
   7,   16,  942.75,    1.898,   -0.610,    1.636,    0.575,   -0.207,    0.000         
   7,   17,  948.75,    1.987,   -0.583,    1.732,    0.596,   -0.214,    0.000         
   7,   18,  954.75,    2.011,   -0.652,    1.711,    0.616,   -0.190,    0.000         
   8,    1,  974.25,    1.997,   -0.633,    1.768,    0.595,   -0.154,    0.000         
   8,    2,  978.75,    1.925,   -0.535,    1.705,    0.533,   -0.128,    0.000         
   8,    3,  984.75,    1.886,   -0.581,    1.827,    0.578,   -0.153,    0.000         
   8,    4,  990.75,    1.983,   -0.602,    1.798,    0.595,   -0.133,    0.000         
   8,    5,  996.75,    1.969,   -0.562,    1.808,    0.603,   -0.130,    0.000         
   8,    6, 1002.75,    1.981,   -0.506,    1.827,    0.547,   -0.146,    0.000         
   8,    7, 1008.75,    1.987,   -0.575,    1.854,    0.559,   -0.177,    0.000         
   8,    8, 1014.75,    2.027,   -0.566,    1.795,    0.520,   -0.060,    0.000         
   8,   10, 1028.25,    1.860,   -0.510,    1.847,    0.569,   -0.136,    0.000         
   8,   11, 1032.75,    1.941,   -0.477,    1.834,    0.544,   -0.100,    0.000         
   8,   12, 1038.75,    1.934,   -0.498,    1.874,    0.532,   -0.105,    0.000         
   8,   13, 1044.75,    2.012,   -0.522,    1.918,    0.546,   -0.090,    0.000         
   8,   14, 1050.75,    1.930,   -0.474,    1.895,    0.526,   -0.085,    0.000         
   8,   15, 1056.75,    1.970,   -0.467,    1.947,    0.524,   -0.101,    0.000         
   8,   16, 1062.75,    2.028,   -0.481,    1.943,    0.496,   -0.131,    0.000         
   8,   17, 1068.75,    2.017,   -0.513,    1.969,    0.494,   -0.144,    0.000         
   8,   18, 1074.75,    1.971,   -0.385,    1.935,    0.493,   -0.065,    0.000         
   9,    1, 1094.25,    1.990,   -0.347,    1.947,    0.437,   -0.013,    0.000         
   9,    2, 1098.75,    1.997,   -0.498,    2.010,    0.497,   -0.121,    0.000         
   9,    3, 1104.75,    2.026,   -0.457,    2.001,    0.467,   -0.125,    0.000         
   9,    4, 1110.75,    1.986,   -0.439,    1.990,    0.468,   -0.067,    0.000         
   9,    5, 1116.75,    2.038,   -0.407,    1.958,    0.470,   -0.085,    0.000         
   9,    6, 1122.75,    2.040,   -0.377,    2.025,    0.448,   -0.068,    0.000         
   9,    7, 1128.75,    2.060,   -0.446,    1.963,    0.428,   -0.099,    0.000         
   9,    8, 1134.75,    2.028,   -0.400,    2.048,    0.436,   -0.091,    0.000         
   9,   10, 1148.25,    2.098,   -0.426,    2.064,    0.397,   -0.040,    0.000         
