   16,  10,  1989.75,    73.95,    73.13,  5.618E+02,  1.206E+00,  3.648E+01,  1.918E+02,  2.443E+00,  1.845E+02      
   16,  18,  2037.75,    77.21,    76.44,  5.858E+02,  1.346E+00,  3.964E+01,  1.956E+02,  2.730E+00,  1.882E+02      
   16,  19,  2043.75,    77.61,    76.84,  5.887E+02,  1.364E+00,  4.003E+01,  1.960E+02,  2.766E+00,  1.886E+02      
   17,   0,  2049.75,    78.01,    77.24,  5.916E+02,  1.382E+00,  4.042E+01,  1.964E+02,  2.802E+00,  1.890E+02      
   17,   8,  2097.75,    81.18,    80.39,  6.149E+02,  1.530E+00,  4.363E+01,  1.999E+02,  3.103E+00,  1.924E+02      
   17,   9,  2103.75,    82.73,    81.84,  6.256E+02,  1.601E+00,  4.515E+01,  2.017E+02,  3.246E+00,  1.942E+02      
   17,  10,  2109.75,    81.96,    81.16,  6.207E+02,  1.568E+00,  4.444E+01,  2.007E+02,  3.181E+00,  1.932E+02      
   17,  18,  2157.75,    85.05,    84.26,  6.446E+02,  1.731E+00,  4.786E+01,  2.047E+02,  3.510E+00,  1.970E+02      
   17,  19,  2163.75,    85.05,    84.26,  6.446E+02,  1.731E+00,  4.786E+01,  2.047E+02,  3.510E+00,  1.970E+02      
   18,   0,  2169.75,    85.44,    84.62,  6.473E+02,  1.750E+00,  4.826E+01,  2.051E+02,  3.549E+00,  1.975E+02      
   18,   8,  2217.75,    88.86,    88.04,  6.747E+02,  1.950E+00,  5.232E+01,  2.100E+02,  3.949E+00,  2.022E+02      
   18,   9,  2223.75,    90.36,    89.46,  6.858E+02,  2.035E+00,  5.403E+01,  2.119E+02,  4.119E+00,  2.041E+02      
   18,  10,  2229.75,    89.24,    88.46,  6.782E+02,  1.976E+00,  5.284E+01,  2.106E+02,  4.002E+00,  2.028E+02      
   18,  18,  2277.75,    92.63,    91.80,  7.055E+02,  2.190E+00,  5.706E+01,  2.153E+02,  4.430E+00,  2.075E+02      
   18,  19,  2283.75,    93.00,    92.19,  7.089E+02,  2.217E+00,  5.757E+01,  2.159E+02,  4.484E+00,  2.080E+02      
   19,   0,  2289.75,    93.01,    92.25,  7.096E+02,  2.222E+00,  5.767E+01,  2.160E+02,  4.495E+00,  2.081E+02      
