 1.002e+01 -2.480e+02 -2.440e+02 -3.200e+02 -2.240e+02 -1.600e+02
 1.007e+01 -2.360e+02 -2.440e+02 -3.360e+02 -2.160e+02 -1.920e+02
 1.012e+01 -2.440e+02 -2.440e+02 -3.200e+02 -2.200e+02 -1.640e+02
 1.018e+01 -2.440e+02 -2.360e+02 -3.360e+02 -2.040e+02 -1.360e+02
 1.023e+01 -2.360e+02 -2.360e+02 -3.200e+02 -1.920e+02 -1.400e+02
 1.028e+01 -2.200e+02 -2.360e+02 -3.040e+02 -1.760e+02 -1.520e+02
 1.034e+01 -2.160e+02 -2.400e+02 -3.200e+02 -1.680e+02 -1.560e+02
 1.039e+01 -2.120e+02 -2.320e+02 -3.040e+02 -1.480e+02 -1.440e+02
 1.045e+01 -2.040e+02 -2.280e+02 -3.040e+02 -1.280e+02 -1.240e+02
 1.050e+01 -1.920e+02 -2.360e+02 -2.880e+02 -1.280e+02 -1.040e+02
 1.055e+01 -1.840e+02 -2.360e+02 -2.720e+02 -1.280e+02 -1.160e+02
 1.061e+01 -1.720e+02 -2.280e+02 -2.880e+02 -1.000e+02 -8.400e+01
 1.066e+01 -1.840e+02 -2.200e+02 -2.880e+02 -8.400e+01 -1.400e+02
 1.072e+01 -1.680e+02 -2.280e+02 -2.720e+02 -5.800e+01 -1.280e+02
 1.077e+01 -1.520e+02 -2.280e+02 -2.440e+02 -4.500e+01 -8.000e+01
 1.083e+01 -1.480e+02 -2.160e+02 -2.400e+02 -4.000e+01 -8.800e+01
 1.088e+01 -1.360e+02 -2.280e+02 -2.200e+02 -3.500e+01 -9.600e+01
 1.094e+01 -1.360e+02 -2.160e+02 -2.240e+02 -4.000e+00 -1.000e+02
 1.099e+01 -1.200e+02 -2.160e+02 -2.240e+02  1.500e+01 -5.000e+01
 1.105e+01 -1.240e+02 -2.240e+02 -2.120e+02  3.000e+00 -8.400e+01
 1.110e+01 -1.480e+02 -2.120e+02 -2.280e+02  2.900e+01 -8.800e+01
 1.116e+01 -1.200e+02 -2.200e+02 -1.920e+02  1.400e+01 -6.100e+01
 1.121e+01 -1.080e+02 -2.160e+02 -2.160e+02  3.000e+01 -1.000e+02
 1.127e+01 -1.120e+02 -2.200e+02 -2.040e+02  3.800e+01 -6.800e+01
 1.133e+01 -8.400e+01 -2.240e+02 -2.000e+02  5.000e+01 -7.600e+01
 1.138e+01 -1.200e+02 -2.160e+02 -1.880e+02  4.900e+01 -1.280e+02
 1.144e+01 -8.400e+01 -2.200e+02 -1.600e+02  6.000e+01 -6.300e+01
 1.149e+01 -8.400e+01 -2.240e+02 -1.640e+02  8.000e+01 -4.800e+01
 1.155e+01 -9.200e+01 -2.280e+02 -1.600e+02  8.800e+01 -1.080e+02
 1.161e+01 -6.800e+01 -2.240e+02 -1.640e+02  8.800e+01 -9.200e+01
 1.166e+01 -7.600e+01 -2.280e+02 -1.520e+02  1.280e+02 -1.160e+02
 1.172e+01 -4.700e+01 -2.240e+02 -1.480e+02  1.240e+02 -1.040e+02
 1.178e+01 -2.800e+01 -2.160e+02 -1.440e+02  1.360e+02 -1.160e+02
 1.183e+01 -6.200e+01 -2.240e+02 -1.280e+02  1.440e+02 -8.800e+01
 1.189e+01 -3.500e+01 -2.240e+02 -1.160e+02  1.480e+02 -1.280e+02
 1.195e+01 -2.200e+01 -2.240e+02 -9.200e+01  1.640e+02 -1.280e+02
 1.201e+01 -1.900e+01 -2.200e+02 -6.400e+01  1.840e+02 -1.760e+02
 1.206e+01  0.000e+00 -2.160e+02 -9.600e+01  1.800e+02 -1.520e+02
 1.212e+01 -2.000e+00 -2.080e+02 -8.400e+01  2.160e+02 -1.720e+02
 1.218e+01  2.000e+01 -2.120e+02 -7.200e+01  2.560e+02 -1.600e+02
 1.223e+01  4.200e+01 -2.200e+02 -3.900e+01  2.880e+02 -1.800e+02
 1.229e+01  7.600e+01 -2.040e+02 -3.400e+01  2.880e+02 -2.040e+02
 1.235e+01  9.200e+01 -1.880e+02  4.000e+00  3.360e+02 -1.920e+02
 1.241e+01  1.400e+02 -1.840e+02 -5.000e+00  3.840e+02 -1.840e+02
 1.247e+01  1.440e+02 -1.640e+02  2.000e+01  4.000e+02 -1.960e+02
 1.252e+01  1.960e+02 -1.400e+02  2.400e+01  4.160e+02 -2.080e+02
 1.258e+01  1.840e+02 -1.360e+02 -1.300e+01  2.880e+02 -2.720e+02
 1.264e+01 -2.000e+00 -1.920e+02 -1.840e+02 -5.100e+01 -2.040e+02
 1.270e+01 -2.880e+02 -3.520e+02 -4.320e+02 -6.080e+02 -2.360e+02
 1.276e+01 -2.440e+02 -4.000e+02 -4.000e+02 -5.280e+02 -2.480e+02
 1.282e+01  4.900e+01 -2.000e+02 -6.800e+01  1.000e+01 -3.040e+02
 1.287e+01 -1.200e+02 -3.040e+02 -2.320e+02 -1.520e+02 -2.360e+02
 1.293e+01 -1.280e+02 -3.040e+02 -2.880e+02 -2.200e+02 -2.400e+02
 1.299e+01 -1.240e+02 -2.880e+02 -3.200e+02 -2.520e+02 -1.360e+02
 1.305e+01 -1.640e+02 -3.040e+02 -2.480e+02 -2.480e+02  2.300e+01
 1.311e+01 -1.360e+02 -2.720e+02 -2.240e+02 -1.560e+02  2.000e+01
 1.317e+01 -1.200e+02 -3.200e+02 -2.400e+02 -1.960e+02  5.000e+00
