 12.81600      66.01800      61.21500      15.43500   
 12.87400      66.52400      61.73500      15.75800   
 12.93300      67.02800      62.25400      16.08200   
 12.99200      67.53200      62.77400      16.40700   
 13.02300      67.79900      63.04900      16.57900   
 13.05300      68.05000      63.30800      16.74200   
 13.11100      68.55200      63.82700      17.06900   
 13.17100      69.05400      64.34500      17.39700   
 13.23000      69.55500      64.86200      17.72600   
 13.28900      70.05500      65.38000      18.05500   
 13.34800      70.55500      65.89700      18.38600   
 13.40800      71.05400      66.41400      18.71800   
 13.46700      71.55200      66.93100      19.05100   
 13.52700      72.05000      67.44800      19.38500   
 13.58600      72.54700      67.96400      19.72000   
 13.61800      72.80800      68.23500      19.89700   
 13.64800      73.05600      68.49400      20.06500   
 13.70800      73.55200      69.01000      20.40300   
 13.76800      74.04700      69.52600      20.74100   
 13.82800      74.54100      70.04200      21.08100   
 13.88800      75.03500      70.55900      21.42200   
 13.94800      75.52800      71.07500      21.76500   
 14.00800      76.02100      71.59100      22.10900   
 14.06900      76.51300      72.10700      22.45400   
 14.12900      77.00400      72.62300      22.80000   
 14.19000      77.49400      73.14000      23.14800   
 14.22200      77.75100      73.41100      23.33100   
 14.25200      77.99600      73.66900      23.50600   
 14.31300      78.48500      74.18600      23.85700   
 14.37300      78.97300      74.70200      24.20900   
 14.43400      79.46000      75.21900      24.56300   
 14.49500      79.94600      75.73600      24.91800   
 14.55600      80.43200      76.25300      25.27500   
 14.61800      80.91600      76.77000      25.63400   
 14.67900      81.40000      77.28700      25.99400   
 14.74000      81.88200      77.80400      26.35600   
 14.80100      82.36400      78.32100      26.71900   
 14.83400      82.61600      78.59300      26.91100   
 14.86400      82.85600      78.85200      27.09400   
 14.92600      83.33500      79.36900      27.46100   
 14.98800      83.81200      79.88600      27.83000   
 15.04900      84.28800      80.40300      28.20000   
 15.11100      84.76300      80.92000      28.57300   
 15.17300      85.23500      81.43700      28.94800   
 15.23500      85.70600      81.95400      29.32400   
 15.29700      86.17500      82.47000      29.70300   
 15.35900      86.64200      82.98600      30.08300   
 15.42100      87.10700      83.50200      30.46600   
 15.45400      87.35000      83.77200      30.66700   
 15.48500      87.58100      84.03000      30.86000   
 15.54700      88.04100      84.54400      31.24700   
 15.60900      88.49800      85.05800      31.63500   
 15.67200      88.95200      85.57000      32.02600   
 15.73400      89.40200      86.08200      32.41900   
 15.79700      89.85000      86.59300      32.81500   
 15.85900      90.29300      87.10200      33.21200   
 15.92200      90.73300      87.61000      33.61200   
 15.98500      91.16800      88.11600      34.01400   
 16.04800      91.59900      88.62100      34.41800   
 16.08100      91.82400      88.88500      34.63100   
 16.11200      92.03600      89.13600      34.83500   
 16.17500      92.45700      89.63600      35.24400   
 16.23800      92.87200      90.13400      35.65500   
 16.30100      93.28100      90.62900      36.06800   
 16.36400      93.68400      91.12100      36.48400   
 16.42700      94.08000      91.61000      36.90200   
 16.49100      94.46900      92.09600      37.32200   
 16.55400      94.85000      92.57700      37.74500   
 16.61700      95.22300      93.05500      38.17000   
 16.68100      95.58700      93.52800      38.59700   
 16.71400      95.77400      93.77500      38.82300   
 16.74600      95.95000      94.00800      39.03800   
 16.81000      96.29500      94.47100      39.47000   
 16.87300      96.62900      94.92900      39.90400   
 16.93700      96.95200      95.38000      40.34000   
 17.00100      97.26300      95.82600      40.77900   
 17.06500      97.56100      96.26400      41.21900   
 17.12900      97.84600      96.69500      41.66200   
 17.19300      98.11700      97.11800      42.10700   
 17.25700      98.37300      97.53200      42.55400   
 17.32100      98.61300      97.93800      43.00300   
 17.35400      98.73200      98.14700      43.23900   
 17.38600      98.84200      98.34400      43.46500   
 17.45100      99.04700      98.72900      43.91700   
 17.51500      99.23300      99.10400      44.37200   
 17.57900      99.40000      99.46800      44.82800   
 17.64400      99.54500      99.82000      45.28600   
 17.70800      99.66900     100.16000      45.74500   
 17.77300      99.76900     100.48000      46.20600   
 17.83700      99.84500     100.79000      46.66800   
 17.90200      99.89500     101.09000      47.13100   
 17.96700      99.91900     101.37000      47.59600   
 18.00100      99.91900     101.51000      47.84000   
